artist,available_markets,genre,name,popularity,total_tracks,release_year
Ludwig Van Beethoven,184,Classical,"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"" (Remastered)",8,5,2019
Ludwig Van Beethoven,185,Classical,Beethoven: Complete Works for Piano & Cello,28,15,2019
Ludwig Van Beethoven,185,Classical,Beethoven: Piano Quartets,10,12,2019
Ludwig Van Beethoven,185,Classical,Beethoven: Complete String Quartets,20,71,2019
Ludwig Van Beethoven,184,Classical,Beethoven Meets Cuba,16,14,2019
Ludwig Van Beethoven,184,Classical,ベートーヴェン: ヴァイオリン・ソナタ全集 Vol.1,6,16,2019
Ludwig Van Beethoven,184,Classical,"Beethoven: Violin Concerto, Op. 61, Septet, Op. 20 & Variations on Folk Songs, Op. 105 & 107",10,14,2019
Ludwig Van Beethoven,185,Classical,Beethoven: Piano Works,6,497,2019
Ludwig Van Beethoven,185,Classical,Beethoven: Piano Concertos 0-5,8,40,2019
Ludwig Van Beethoven,184,Classical,Beethoven: Complete Symphonies,17,44,2019
Ludwig Van Beethoven,184,Classical,"Beethoven Around the World: Vienna, String Quartets Nos 7 & 8",21,8,2019
Ludwig Van Beethoven,184,Classical,Beethoven: The Complete Piano Sonatas,47,102,2019
Ludwig Van Beethoven,182,Classical,Beethoven: Sonatas Nos. 7 - 12,7,21,2019
Ludwig Van Beethoven,182,Classical,Beethoven: Sonatas Nos. 20 - 26,6,18,2019
Ludwig Van Beethoven,182,Classical,Beethoven: Sonatas Nos. 13 - 19,10,23,2019
Ludwig Van Beethoven,182,Classical,Beethoven: Sonatas Nos. 1 - 6,10,22,2019
Ludwig Van Beethoven,184,Classical,Beethoven: Complete Piano Concertos (Live at Konzerthaus Berlin / 2018),35,15,2019
Beach Bunny,182,Indie Pop,Emotional Creature,50,12,2022
Beach Bunny,182,Indie Pop,Honeymoon,37,9,2020
Beach Bunny,185,Indie Pop,Vertigo,53,1,2024
Beach Bunny,182,Indie Pop,Oxygen,31,1,2021
Beach Bunny,182,Indie Pop,Christmas Caller,17,1,2021
Beach Bunny,185,Indie Pop,I Love You But I Love Me More (feat. Beach Bunny),37,2,2021
Beach Bunny,182,Indie Pop,Cloud 9 (feat. Tegan and Sara),14,1,2021
Beach Bunny,182,Indie Pop,Blame Game,27,4,2021
Beach Bunny,182,Indie Pop,Good Girls (Don’t Get Used),50,1,2020
Beach Bunny,183,Indie Pop,Cloud 9,16,1,2020
Beach Bunny,185,Indie Pop,Beach Bunny on Audiotree Live,24,6,2018
Beach Bunny,185,Indie Pop,Prom Queen,39,5,2018
Beach Bunny,185,Indie Pop,Sports,64,1,2018
Beach Bunny,185,Indie Pop,Crybaby,37,3,2017
Beach Bunny,185,Indie Pop,Pool Party,34,5,2016
Beach Bunny,185,Indie Pop,Animalism,33,5,2016
Beach Bunny,183,Indie Pop,Alt TikTok Hits,19,30,2022
Beach Bunny,183,Indie Pop,Pop-Rock Now,12,25,2022
Beach Bunny,161,Indie Pop,This Is Me : Pop for Self-Affirmation,7,26,2022
John Coltrane,185,Jazz,John Coltrane Quartet + Stan Getz + Oscar Peterson: Live Dusseldorf 1960 (Live Restauración 2024),29,5,2024
John Coltrane,182,Jazz,INTEGRAL JOHN COLTRANE 1958,28,73,2024
John Coltrane,183,Jazz,Evenings At The Village Gate: John Coltrane with Eric Dolphy (Live),24,5,2023
John Coltrane,184,Jazz,Once In a While,10,7,2023
John Coltrane,183,Jazz,Blue Train: The Complete Masters,33,17,2022
John Coltrane,184,Jazz,A Love Supreme: Live In Seattle,24,8,2021
John Coltrane,184,Jazz,Another Side Of John Coltrane,19,11,2021
John Coltrane,184,Jazz,Ultimate Jazz Classics: Giant Steps & My Favorite Things,9,11,2021
John Coltrane,185,Jazz,Giant Steps (60th Anniversary Super Deluxe Edition) [2020 Remaster],44,35,2020
John Coltrane,184,Jazz,Blue World,29,8,2019
John Coltrane,184,Jazz,Coltrane '58: The Prestige Recordings,27,37,2019
John Coltrane,184,Jazz,1963: New Directions,17,30,2018
John Coltrane,184,Jazz,Both Directions At Once: The Lost Album (Deluxe Version),33,14,2018
John Coltrane,179,Jazz,Naima,38,25,2018
John Coltrane,184,Jazz,"The Final Tour: The Bootleg Series, Vol. 6",27,23,2018
John Coltrane,184,Jazz,Chasing Trane: The John Coltrane Documentary (Original Soundtrack),14,11,2017
John Coltrane,184,Jazz,Trane: The Atlantic Collection (2017 Remaster),14,9,2017
John Coltrane,178,Jazz,Playing Along,24,17,2016
John Coltrane,185,Jazz,The Bethlehem Years (2014 - Remaster),7,27,2014
John Coltrane,184,Jazz,Offering: Live At Temple University,8,5,2014
John Coltrane,183,Jazz,The Mellow Sound Of John Coltrane,16,10,2009
John Coltrane,177,Jazz,Afro Blue,7,10,2008
John Coltrane,184,Jazz,Dakar,18,6,2008
John Coltrane,185,Jazz,My Favourite Things,12,7,2007
John Coltrane,181,Jazz,Stardust [Rudy Van Gelder edition],29,4,2007
John Coltrane,53,Jazz,Trane's Blues,14,10,2007
John Coltrane,184,Jazz,More Coltrane For Lovers,15,10,2005
John Coltrane,184,Jazz,"One Down, One Up: Live At The Half Note",23,8,2005
John Coltrane,184,Jazz,At Carnegie Hall,28,9,2005
John Coltrane,184,Jazz,Legacy,8,39,2002
John Coltrane,184,Jazz,Timeless: John Coltrane,7,7,2002
John Coltrane,184,Jazz,The Olatunji Concert: The Last Live Recording,14,3,2001
John Coltrane,184,Jazz,Standards,12,10,2001
John Coltrane,184,Jazz,John Coltrane: Ken Burns's Jazz,8,10,2000
John Coltrane,184,Jazz,Living Space,14,5,1998
John Coltrane,184,Jazz,The Complete 1961 Village Vanguard Recordings,19,22,1997
John Coltrane,185,Jazz,The Complete Graz Concert,6,8,1996
John Coltrane,184,Jazz,Stellar Regions (Expanded Edition),15,11,1995
John Coltrane,184,Jazz,Newport '63,15,4,1993
John Coltrane,184,Jazz,A John Coltrane Retrospective: The Impulse Years,8,24,1992
John Coltrane,184,Jazz,Bye Bye Blackbird,6,2,1981
John Coltrane,184,Jazz,First Meditations (Expanded Edition),15,6,1977
John Coltrane,184,Jazz,Afro Blue Impressions (Remastered & Expanded),18,12,1977
John Coltrane,185,Jazz,Turning Point,22,11,1976
John Coltrane,184,Jazz,The Gentle Side Of John Coltrane,33,13,1975
John Coltrane,184,Jazz,Interstellar Space (Expanded Edition),17,6,1974
John Coltrane,184,Jazz,Concert In Japan,8,3,1973
John Coltrane,184,Jazz,Sun Ship: The Complete Session,8,20,1971
John Coltrane,184,Jazz,Sun Ship,16,5,1971
John Coltrane,184,Jazz,Live In Seattle (Expanded Edition),7,6,1971
John Coltrane,184,Jazz,Transition,12,3,1970
John Coltrane,184,Jazz,Transition,13,4,1970
John Coltrane,184,Jazz,Selflessness Featuring My Favorite Things,9,3,1969
John Coltrane,184,Jazz,Om,9,1,1968
John Coltrane,184,Jazz,Cosmic Music,11,4,1968
John Coltrane,184,Jazz,Kulu Sé Mama,14,3,1967
John Coltrane,184,Jazz,Expression (Expanded Edition),17,5,1967
John Coltrane,183,Jazz,Live At The Village Vanguard Again!,10,3,1966
John Coltrane,184,Jazz,Meditations,19,5,1966
John Coltrane,184,Jazz,Concert In Japan (Live In Japan / 1966 / Deluxe Edition),10,9,1966
John Coltrane,184,Jazz,Ascension,21,4,1966
John Coltrane,184,Jazz,Bahia,18,5,1965
John Coltrane,184,Jazz,A Love Supreme: The Complete Masters (Super Deluxe Edition),20,22,1965
John Coltrane,184,Jazz,A Love Supreme: The Complete Masters,11,17,1965
John Coltrane,184,Jazz,A Love Supreme (Deluxe Edition),24,13,1965
John Coltrane,184,Jazz,A Love Supreme,45,4,1965
John Coltrane,184,Jazz,Dear Old Stockholm,26,5,1965
John Coltrane,184,Jazz,The Last Trane,20,4,1965
John Coltrane,171,Jazz,Coltrane's Sound,40,8,1964
John Coltrane,184,Jazz,The Believer,15,5,1964
John Coltrane,184,Jazz,Impressions,30,4,1963
John Coltrane,184,Jazz,Kenny Burrell & John Coltrane,25,5,1963
John Coltrane,184,Jazz,Duke Ellington & John Coltrane,59,7,1963
John Coltrane,184,Jazz,Live At Birdland,28,5,1963
John Coltrane,184,Jazz,John Coltrane And Johnny Hartman,56,6,1963
John Coltrane,181,Jazz,The Stardust Session,26,8,1963
John Coltrane,171,Jazz,Coltrane Plays the Blues,27,11,1962
John Coltrane,171,Jazz,Olé Coltrane (Deluxe Edition),28,4,1962
John Coltrane,184,Jazz,Standard Coltrane (RVG Remaster),13,4,1962
John Coltrane,184,Jazz,Dig It!,18,4,1962
John Coltrane,184,Jazz,Settin' The Pace [RVG Edition],26,5,1961
John Coltrane,171,Jazz,Coltrane Jazz,35,12,1961
John Coltrane,171,Jazz,My Favorite Things (Deluxe Edition),45,6,1961
John Coltrane,184,Jazz,My Favorite Things (2022 Remaster),20,8,1961
John Coltrane,171,Jazz,My Favorite Things,39,4,1961
John Coltrane,184,Jazz,Lush Life,36,5,1961
John Coltrane,171,Jazz,Giant Steps (Mono),49,7,1960
John Coltrane,184,Jazz,Coltrane Time,18,4,1959
John Coltrane,184,Jazz,Cattin' With Coltrane And Quinichette,12,6,1959
John Coltrane,183,Jazz,Wheelin' And Dealin' (Reissue 2006 / Remastered 1991),7,6,1958
John Coltrane,185,Jazz,Winner's Circle (2012 - Remaster),7,8,1958
John Coltrane,184,Jazz,Soultrane,31,5,1958
John Coltrane,184,Jazz,Miles & Coltrane,16,7,1958
John Coltrane,184,Jazz,Blue Train (Expanded Edition),44,7,1958
John Coltrane,181,Jazz,Traneing In [Rudy Van Gelder edition],22,5,1957
John Coltrane,184,Jazz,Mating Call [RVG Remaster],31,6,1957
John Coltrane,184,Jazz,Interplay For 2 Trumpets & 2 Tenors,7,5,1957
John Coltrane,182,Jazz,Coltrane [Rudy Van Gelder Remaster],33,6,1957
John Coltrane,83,Jazz,First Impulse: The Creed Taylor Collection 50th Anniversary,6,55,2011
John Coltrane,184,Jazz,The Best Of Ken Burns Jazz,6,20,2000
John Coltrane,183,Jazz,Classic Blue Note: The Ballads,6,25,2017
John Coltrane,184,Jazz,Modern Drummer Magazine And Blue Note Records Present: Jazz Drumming Legends,6,15,2011
John Coltrane,168,Jazz,Sunday Jazz,6,24,2018
John Coltrane,95,Jazz,Jazz Bar,6,42,2023
John Coltrane,185,Jazz,極上JAZZ,6,13,2018
John Coltrane,97,Jazz,The Definitive Thelonious Monk On Prestige and Riverside,6,21,2010
John Coltrane,88,Jazz,Work From Home with McCoy Tyner,6,40,2020
John Coltrane,184,Jazz,The Best Of For Lovers,6,50,2011
John Coltrane,185,Jazz,"N.Lindberg - The sky, the flower and a lark",6,18,2011
John Coltrane,184,Jazz,The Essential Miles Davis,14,23,2001
John Coltrane,101,Jazz,Thelonious Himself,18,9,1957
John Coltrane,184,Jazz,The Columbia Years 1955 - 1985,14,35,1988
John Coltrane,184,Jazz,The Complete Miles Davis Featuring John Coltrane,31,58,1959
The Dave Brubeck Quartet,183,Jazz,Jazz At Oberlin (Live At Oberlin College / 1953),20,5,2023
The Dave Brubeck Quartet,184,Jazz,Live,13,6,2023
The Dave Brubeck Quartet,87,Jazz,These Foolish Things (Live),10,8,2022
The Dave Brubeck Quartet,185,Jazz,Live at Midem 1983,13,6,2021
The Dave Brubeck Quartet,185,Jazz,Time Outtakes,22,8,2020
The Dave Brubeck Quartet,184,Jazz,"Copland: Danzón Cubano - Carter: Concerto for Orchestra - Works by Handy, Brubeck & Austin",9,8,2018
The Dave Brubeck Quartet,185,Jazz,"All that Jazz, Vol. 81: The Dave Brubeck Quartet ""Jazz on the Campus"" (Live)",6,11,2017
The Dave Brubeck Quartet,185,Jazz,"All That Jazz, Vol. 53: ""Jazz Impressions from America to Eurasia"" – The Dave Brubeck Quartet (Remastered 2015)",7,15,2016
The Dave Brubeck Quartet,184,Jazz,Jazz for Cocktails,14,19,2013
The Dave Brubeck Quartet,184,Jazz,Brubeck's Best,9,15,2013
The Dave Brubeck Quartet,184,Jazz,Their Last Time Out,17,15,2011
The Dave Brubeck Quartet,183,Jazz,Jazz At Oberlin (OJC Remaster),8,5,2010
The Dave Brubeck Quartet,182,Jazz,Brubeck Meets Bach (Live),12,19,2007
The Dave Brubeck Quartet,181,Jazz,Sony Jazz Trios,36,38,2001
The Dave Brubeck Quartet,183,Jazz,Double Live From The USA & UK,6,17,2001
The Dave Brubeck Quartet,183,Jazz,So What's New?,11,11,1998
The Dave Brubeck Quartet,100,Jazz,The Dave Brubeck Quartet Featuring Paul Desmond In Concert,31,9,1991
The Dave Brubeck Quartet,182,Jazz,"The Great Concerts...Amsterdam, Copenhagen, Carnegie Hall",10,9,1988
The Dave Brubeck Quartet,184,Jazz,Music From Leonard Bernstein'S 'West Side Story' And 'Wonderful Town',36,9,1987
The Dave Brubeck Quartet,105,Jazz,Paper Moon,23,7,1982
The Dave Brubeck Quartet,183,Jazz,Anything Goes!,15,8,1967
The Dave Brubeck Quartet,184,Jazz,My Favorite Things,19,8,1966
The Dave Brubeck Quartet,167,Jazz,Jazz Impressions Of Japan,33,8,1964
The Dave Brubeck Quartet,184,Jazz,At Carnegie Hall,19,12,1963
The Dave Brubeck Quartet,184,Jazz,Time Further Out,45,11,1961
The Dave Brubeck Quartet,86,Jazz,Near-Myth,9,10,1961
The Dave Brubeck Quartet,178,Jazz,Time Out,29,7,1959
The Dave Brubeck Quartet,184,Jazz,Gone With The Wind,28,9,1959
The Dave Brubeck Quartet,184,Jazz,Dave Digs Disney,24,8,1957
The Dave Brubeck Quartet,182,Jazz,Jazz: Red Hot And Cool,9,9,1955
The Dave Brubeck Quartet,184,Jazz,Jazz Goes To College,16,7,1954
The Dave Brubeck Quartet,184,Jazz,"Jazz At The College Of The Pacific, Vol. 2",9,8,1952
The Dave Brubeck Quartet,185,Jazz,Basin Street Blues [single],7,1,2023
The Dave Brubeck Quartet,185,Jazz,When The Saints Go Marching In [single],6,1,2023
The Dave Brubeck Quartet,168,Jazz,Absolute Jazz,7,50,2019
The Dave Brubeck Quartet,184,Jazz,Classic Jazz,7,25,2019
The Dave Brubeck Quartet,181,Jazz,Love Classics,7,40,2009
The Dave Brubeck Quartet,185,Jazz,極上JAZZ,6,13,2018
The Dave Brubeck Quartet,184,Jazz,The Last Set At Newport (Live),6,4,2005
Erik Satie,136,Classical,Peaceful Classical: Piano,34,61,2024
Erik Satie,136,Classical,20th Century Recordings: Chamber Music,25,96,2024
Erik Satie,136,Classical,'À midi',29,97,2024
Erik Satie,136,Classical,Bruyères,23,88,2024
Erik Satie,183,Classical,WAVES (Music by Satie),34,12,2024
Erik Satie,136,Classical,Coffee Morning Classical,26,90,2024
Erik Satie,136,Classical,Children's Corner,29,78,2024
Erik Satie,136,Classical,Jean-Yves Thibaudet - Ravel & Satie,22,70,2024
Erik Satie,160,Classical,"Musique de chambre française pour harpe: Debussy, Ravel, Satie, Fauré & Ibert",20,12,2024
Erik Satie,136,Classical,Barbier plays Debussy & Satie,21,50,2024
Erik Satie,88,Classical,French Sunset,39,84,2024
Erik Satie,136,Classical,Concert in Paris,23,99,2024
Erik Satie,136,Classical,French afternoon,39,95,2024
Erik Satie,160,Classical,"Musique française pour harpe: Satie, Debussy, Saint-Saëns, Fauré...",14,12,2024
Erik Satie,136,Classical,Au revoir,23,99,2024
Erik Satie,184,Classical,Four Hands,36,22,2024
Erik Satie,185,Classical,"Satie: Pièces humoristiques, Nocturnes & Other Piano Works",21,110,2024
Erik Satie,136,Classical,Essential Erik Satie,23,11,2023
Erik Satie,184,Classical,Satie: Masterpieces,55,52,2023
Erik Satie,184,Classical,Letter(s) to Erik Satie,26,29,2023
Erik Satie,185,Classical,The Music of Erik Satie,23,55,2023
Erik Satie,185,Classical,Satie: Poems & Cabaret Music,8,22,2023
Erik Satie,95,Classical,"Alice Sara Ott plays Debussy, Satie & Liszt",21,22,2023
Erik Satie,184,Classical,"Satie: Morceaux en forme de poire, Heures séculaires et instantanées, Nocturnes, Gymnopédies, Gnossiennes, Avant-dernières pensées...",21,31,2023
Erik Satie,184,Classical,The Sound of Simon Rattle and the Berliner Philharmoniker,14,26,2023
Erik Satie,185,Classical,Satie: 3 Gymnopédies & Rare Works,27,56,2023
Erik Satie,184,Classical,"L'art de la mélodie. Debussy, Fauré, Hahn, Poulenc, Satie",9,27,2023
Erik Satie,185,Classical,"Satie: Piano Works, Vol. 2 – Children’s Pieces, Sport et divertissements, Nocturnes & Other Late Pieces",19,58,2023
Erik Satie,185,Classical,"Satie: Favourite Music (Gymnopédies, Gnossiennes & Other Pieces)",12,41,2022
Erik Satie,185,Classical,Satie: Gymnopedies,24,35,2022
Erik Satie,184,Classical,Hederos c/o Satie,15,10,2022
Erik Satie,185,Classical,"Satie: Piano Works, Vol. 1 – Pièces humoristiques & Other Works",14,47,2022
Erik Satie,184,Classical,"Pièces pour la harpe: Handel, Bach, Rameau, Mozart, Chopin, Liszt...",8,13,2022
Erik Satie,184,Classical,50 x 12: Half a Century of Music,21,50,2022
Erik Satie,185,Classical,Erik Satie: Works for Piano,13,27,2022
Erik Satie,184,Classical,"French Music for Violin and Piano: Auric, Françaix, Milhaud, Poulenc & Satie",7,17,2022
Erik Satie,185,Classical,Satie: Carnet de croquis,11,9,2022
Erik Satie,185,Classical,Satie: Le piège de mèduse,7,7,2022
Erik Satie,185,Classical,Satie: 12 Petits chorales,11,12,2022
Erik Satie,185,Classical,Satie: Vexations,14,61,2022
Erik Satie,185,Classical,Satie For Meditation,7,18,2021
Erik Satie,185,Classical,Relaxing Satie,6,19,2021
Erik Satie,185,Classical,"Satie: Early Works – Sarabandes, Gnossiennes, Gymnopédies & Pièces froides",12,26,2021
Erik Satie,185,Classical,Aldo Ciccolini plays Satie,10,25,2021
Erik Satie,185,Classical,Erik Satie: Piano Music,16,17,2021
Erik Satie,185,Classical,"Satie: Piano Works, Vol. 2",9,28,2021
Erik Satie,185,Classical,Satie: Gnossiennes,18,7,2020
Erik Satie,184,Classical,French Piano and Choral Music,15,30,2020
Erik Satie,185,Classical,Satie On the Piano,15,16,2019
Erik Satie,185,Classical,Anne Queffélec Plays Satie,10,25,2019
Erik Satie,185,Classical,"Satie: Complete Piano Works, Vol. 4 (New Salabert Edition)",6,20,2019
Erik Satie,184,Classical,Memory,26,15,2018
Erik Satie,184,Classical,Nightfall,46,12,2018
Erik Satie,185,Classical,"Satie: Complete Piano Works, Vol. 3 (New Salabert Edition)",12,19,2018
Erik Satie,185,Classical,"Satie: Gymnopédies, Gnossiennes & Other Works",8,27,2018
Erik Satie,185,Classical,Satie Slow Motions,26,15,2018
Erik Satie,185,Classical,Satie: Vexations (840 Times),8,841,2017
Erik Satie,185,Classical,Satie: Vexations (840 Times),16,841,2017
Erik Satie,185,Classical,"Satie: Complete Piano Works, Vol. 1",26,27,2017
Erik Satie,185,Classical,"Érik Satie: Gnossiennes, Gymnopédies, Parade & Other Pieces",14,21,2017
Erik Satie,183,Classical,Erik Satie: Musique d'entracte (Almost Forgotten Masterpieces),8,13,2017
Erik Satie,185,Classical,Satie: Early & Esoteric Works,16,60,2016
Erik Satie,185,Classical,Satie: Works for Piano,29,47,2016
Erik Satie,185,Classical,"Satie: Piano Music, Vol. 1",12,38,2016
Erik Satie,184,Classical,Erik Satie: Essential Piano Music,25,55,2016
Erik Satie,184,Classical,Erik Satie: The Complete Solo Piano Music,22,206,2016
Erik Satie,185,Classical,Satie,13,18,2016
Erik Satie,184,Classical,Satie,35,20,2016
Erik Satie,183,Classical,Erik Satie: Socrate,11,10,2016
Erik Satie,185,Classical,Satie: Complete Piano Music,16,266,2016
Erik Satie,185,Classical,Satie: Gymnopédies; Gnossiennes; Pièces froides; Nocturnes; Sonatine bureaucratique,29,39,2015
Erik Satie,185,Classical,Erik Satie (Deluxe Edition),7,46,2015
Erik Satie,185,Classical,サティ:ピアノ名曲ベスト35,18,35,2015
Erik Satie,184,Classical,Silence,14,24,2015
Erik Satie,185,Classical,Satie: Du chat noir à la Rose+Croix,22,35,2015
Erik Satie,185,Classical,Satie: Slow Music,8,14,2014
Erik Satie,185,Classical,Gymnopédies & Gnossiennes,10,8,2013
Erik Satie,181,Classical,Satie: Le Fils des Étoiles,23,6,2012
Erik Satie,185,Classical,"Satie: Gymnopédies, Gnossiennes, Sonatine bureaucratique, Nocturnes, La belle excentrique, Morceaux en forme de poire...",13,38,2010
Erik Satie,185,Classical,"Satie: Complete Piano Works, Vol. 2/2",46,104,2010
Erik Satie,185,Classical,"Satie: Complete Piano Works, Vol. 1/2",19,101,2010
Erik Satie,185,Classical,Satie: Complete Works for Piano Four Hands,29,33,2009
Erik Satie,185,Classical,Satie: Avant-dernières pensées (Bonus Track Version),55,77,2009
Erik Satie,167,Classical,Satie: Pieces Pour Piano,12,20,2009
Erik Satie,167,Classical,Satie: Favorites,7,8,2009
Erik Satie,185,Classical,Socrate - Messe Des Pauvres - Poulenc Piano Pieces,6,22,2007
Erik Satie,184,Classical,Satie: Gymnopédies,19,29,2007
Erik Satie,185,Classical,Satie: Piano Music,10,72,2006
Erik Satie,185,Classical,"Satie: Gymnopédies, Gnossiennes",24,22,2006
Erik Satie,185,Classical,"Satie, E.: Jack in the Box / 3 Gymnopedies / Menus Propos Enfantines (Arr. for Guitar)",8,18,2005
Erik Satie,185,Classical,Chill With Satie,12,20,2003
Erik Satie,138,Classical,Satie: The Complete solo piano music,21,171,2003
Erik Satie,184,Classical,Joanna MacGregor: The Piano Music of Erik Satie,6,52,2003
Erik Satie,183,Classical,Satie: The Magic of Satie,47,32,2002
Erik Satie,56,Classical,Intégrale De L'Oeuvre Pour Piano,8,67,2002
Erik Satie,185,Classical,Satie: Gymnopedies - Gnossiennes - Piano Works,24,33,2002
Erik Satie,185,Classical,Satie (The Best Of),8,23,2000
Erik Satie,182,Classical,Eric Satie (1866-1925),7,14,2000
Erik Satie,185,Classical,Satie: Works for Piano,25,38,2000
Erik Satie,167,Classical,Satie: The Four-Handed Piano,6,35,2000
Erik Satie,185,Classical,"Erik Satie - Complete Piano Music, Vol. 1",19,19,2000
Erik Satie,185,Classical,"Satie: Parade, Gymnopédies, Mercure & Relâche",47,41,1999
Erik Satie,185,Classical,Satie: Piano Music,34,25,1998
Erik Satie,185,Classical,"Satie: Gymnopédies, Gnossiennes, Sports et Divertissements",26,90,1998
